grammar_type	nsyl	front	word	pass_real	pass_nonce
verb	3	FALSE	futasát	TRUE	TRUE
verb	3	TRUE	tűszüngüt	TRUE	TRUE
noun	2	FALSE	fíbíl	TRUE	FALSE
noun	2	TRUE	szüsgüt	TRUE	FALSE
verb	2	FALSE	dumuz	TRUE	FALSE
verb	2	TRUE	fébüz	TRUE	FALSE
verb	3	FALSE	múktulól	TRUE	TRUE
verb	3	TRUE	pünírék	TRUE	TRUE
noun	2	FALSE	kolag	TRUE	FALSE
noun	2	TRUE	léjín	TRUE	TRUE
verb	1	TRUE	zőr	FALSE	FALSE
verb	2	FALSE	dábot	TRUE	TRUE
verb	2	TRUE	söbit	TRUE	FALSE
verb	3	FALSE	píszíbúk	TRUE	TRUE
verb	3	TRUE	kelerét	TRUE	TRUE
noun	2	FALSE	tókaz	TRUE	FALSE
noun	2	TRUE	riszen	FALSE	TRUE
verb	1	TRUE	féz	FALSE	FALSE
verb	2	FALSE	tónyan	TRUE	FALSE
verb	2	TRUE	límküz	TRUE	TRUE
verb	3	FALSE	latalaz	TRUE	TRUE
verb	3	TRUE	szűtüpők	TRUE	TRUE
noun	2	FALSE	jofur	TRUE	FALSE
noun	2	TRUE	töplöm	TRUE	TRUE
verb	2	FALSE	dokil	FALSE	FALSE
verb	2	TRUE	bőböl	TRUE	FALSE
verb	3	FALSE	vóntontin	TRUE	TRUE
verb	3	TRUE	pegömöl	TRUE	TRUE
noun	2	FALSE	kódrak	TRUE	TRUE
noun	2	TRUE	mífön	TRUE	FALSE
verb	1	TRUE	fűl	FALSE	FALSE
verb	2	FALSE	míduk	TRUE	TRUE
verb	3	FALSE	pókupal	TRUE	TRUE
verb	3	TRUE	frörmimég	TRUE	TRUE
noun	2	FALSE	libak	FALSE	FALSE
noun	2	TRUE	repür	FALSE	FALSE
verb	2	FALSE	dástujt	TRUE	TRUE
verb	2	TRUE	szübüzd	TRUE	TRUE
verb	3	FALSE	lildatil	TRUE	TRUE
verb	3	TRUE	dösivöl	TRUE	TRUE
noun	2	FALSE	szálat	FALSE	FALSE
noun	2	TRUE	mémer	FALSE	FALSE
verb	2	FALSE	mutaz	FALSE	FALSE
verb	2	TRUE	rerül	FALSE	FALSE
verb	3	FALSE	lorílvul	TRUE	TRUE
verb	3	TRUE	sőpíszek	TRUE	TRUE
noun	2	FALSE	pátok	FALSE	FALSE
noun	2	TRUE	förzög	TRUE	TRUE
verb	1	TRUE	zíd	FALSE	FALSE
verb	2	FALSE	bírzuz	TRUE	TRUE
verb	2	TRUE	kemez	FALSE	FALSE
verb	3	FALSE	mánogul	TRUE	TRUE
verb	3	TRUE	kölüköt	TRUE	FALSE
noun	2	FALSE	szlídun	TRUE	TRUE
noun	2	TRUE	büsög	TRUE	FALSE
verb	2	FALSE	fúfol	TRUE	FALSE
verb	2	TRUE	szőjlük	FALSE	TRUE
verb	3	FALSE	vimtugyát	TRUE	TRUE
verb	3	TRUE	lüföbél	TRUE	TRUE
noun	2	FALSE	szúran	FALSE	FALSE
noun	2	TRUE	fetelt	FALSE	TRUE
verb	2	FALSE	katíl	TRUE	FALSE
verb	2	TRUE	püstít	TRUE	TRUE
verb	3	FALSE	fuvapák	TRUE	TRUE
verb	3	TRUE	tívifít	TRUE	TRUE
noun	2	FALSE	volul	FALSE	FALSE
noun	2	TRUE	fűtüt	TRUE	FALSE
verb	2	FALSE	lífal	TRUE	FALSE
verb	2	TRUE	tríbüz	TRUE	TRUE
verb	3	FALSE	vámipul	TRUE	TRUE
verb	3	TRUE	vőrefüt	TRUE	TRUE
noun	2	FALSE	kriztok	TRUE	TRUE
noun	2	TRUE	kégör	TRUE	FALSE
verb	2	FALSE	bázat	FALSE	TRUE
verb	2	TRUE	szűpil	TRUE	FALSE
verb	3	FALSE	prorkiszut	TRUE	TRUE
verb	3	TRUE	léletűl	TRUE	TRUE
noun	2	FALSE	tárgul	FALSE	TRUE
noun	2	TRUE	kűtüt	TRUE	FALSE
verb	2	FALSE	mibol	TRUE	FALSE
verb	2	TRUE	kűmök	TRUE	FALSE
verb	3	FALSE	sármizdoz	TRUE	TRUE
verb	3	TRUE	miküjöd	TRUE	TRUE
noun	2	FALSE	prasznít	TRUE	TRUE
noun	2	TRUE	tügyir	TRUE	TRUE
verb	2	FALSE	toszlít	TRUE	TRUE
verb	2	TRUE	kőrez	TRUE	FALSE
verb	3	FALSE	kokotul	TRUE	FALSE
verb	3	TRUE	vépinyönt	TRUE	TRUE
noun	2	FALSE	kózol	FALSE	FALSE
noun	2	TRUE	föním	TRUE	TRUE
verb	1	TRUE	sprük	TRUE	TRUE
verb	2	FALSE	tómil	FALSE	FALSE
verb	2	TRUE	kébül	FALSE	FALSE
verb	3	FALSE	szóruszák	TRUE	TRUE
verb	3	TRUE	dűbünil	TRUE	TRUE
noun	2	FALSE	púdon	TRUE	FALSE
noun	2	TRUE	szelöl	FALSE	FALSE
verb	1	TRUE	rőn	FALSE	FALSE
verb	2	FALSE	kásit	TRUE	FALSE
verb	2	TRUE	mödöl	TRUE	FALSE
verb	3	FALSE	fúrokoz	TRUE	TRUE
verb	3	TRUE	tőtütlők	TRUE	TRUE
noun	2	FALSE	falar	FALSE	TRUE
noun	2	TRUE	mikült	TRUE	FALSE
verb	2	FALSE	szalan	FALSE	FALSE
verb	2	TRUE	süszil	TRUE	FALSE
verb	3	FALSE	tidírót	TRUE	TRUE
verb	3	TRUE	sösötek	TRUE	TRUE
noun	2	FALSE	rávir	TRUE	TRUE
noun	2	TRUE	lébík	TRUE	FALSE
verb	2	FALSE	bószkol	TRUE	TRUE
verb	2	TRUE	fílül	FALSE	FALSE
verb	3	FALSE	kozsílut	TRUE	TRUE
verb	3	TRUE	kítrüvéz	TRUE	TRUE
noun	2	FALSE	satod	FALSE	FALSE
noun	2	TRUE	lenyöt	TRUE	FALSE
verb	2	FALSE	kúkot	TRUE	FALSE
verb	2	TRUE	leröt	TRUE	FALSE
verb	3	FALSE	fúlafin	TRUE	TRUE
verb	3	TRUE	figíszüt	TRUE	TRUE
noun	2	FALSE	kvomog	TRUE	TRUE
noun	2	TRUE	revör	TRUE	FALSE
verb	2	FALSE	futkíl	TRUE	TRUE
verb	2	TRUE	fülek	FALSE	FALSE
verb	3	FALSE	bótitút	TRUE	TRUE
verb	3	TRUE	körörűk	TRUE	TRUE
noun	2	FALSE	fímat	TRUE	FALSE
noun	2	TRUE	méküm	TRUE	TRUE
verb	2	FALSE	sászoz	TRUE	FALSE
verb	2	TRUE	lördíl	TRUE	TRUE
verb	3	FALSE	vázabul	TRUE	TRUE
verb	3	TRUE	tőpivüt	TRUE	TRUE
noun	2	TRUE	tőveg	FALSE	FALSE
verb	2	FALSE	szobot	FALSE	FALSE
verb	2	TRUE	götök	TRUE	FALSE
verb	3	FALSE	trákitbal	TRUE	TRUE
verb	3	TRUE	pőgyönük	TRUE	TRUE
noun	2	FALSE	kúkany	TRUE	TRUE
noun	2	TRUE	kőrmüg	TRUE	TRUE
verb	2	FALSE	duszul	TRUE	FALSE
verb	2	TRUE	gügyit	TRUE	TRUE
verb	3	FALSE	dupuval	TRUE	TRUE
verb	3	TRUE	dékerüt	TRUE	TRUE
noun	2	FALSE	fótuz	TRUE	FALSE
noun	2	TRUE	vümpíg	TRUE	TRUE
verb	2	FALSE	logyak	TRUE	FALSE
verb	2	TRUE	pirgít	FALSE	TRUE
verb	3	FALSE	vurirgik	TRUE	TRUE
verb	3	TRUE	grögetől	TRUE	TRUE
noun	2	FALSE	vókít	FALSE	FALSE
noun	2	TRUE	dőfelt	TRUE	TRUE
verb	2	FALSE	fátund	TRUE	TRUE
verb	2	TRUE	föfük	FALSE	TRUE
verb	3	FALSE	bíszolun	TRUE	TRUE
verb	3	TRUE	rörelét	TRUE	TRUE
noun	2	FALSE	szálum	FALSE	TRUE
noun	2	TRUE	süszön	TRUE	FALSE
verb	2	FALSE	szituk	FALSE	FALSE
verb	2	TRUE	rürík	TRUE	FALSE
verb	3	FALSE	vókizlút	TRUE	TRUE
verb	3	TRUE	bészívéd	TRUE	TRUE
noun	2	FALSE	vústav	TRUE	TRUE
noun	2	TRUE	díszüt	FALSE	FALSE
verb	2	FALSE	silul	FALSE	FALSE
verb	2	TRUE	szeszöl	FALSE	TRUE
verb	3	FALSE	rumokól	TRUE	TRUE
verb	3	TRUE	reszökűt	TRUE	TRUE
noun	2	FALSE	momig	TRUE	FALSE
noun	2	TRUE	rüping	TRUE	FALSE
verb	2	FALSE	suríg	TRUE	FALSE
verb	2	TRUE	söbíng	TRUE	TRUE
verb	3	FALSE	vatuszíl	TRUE	TRUE
verb	3	TRUE	rekügük	TRUE	TRUE
noun	2	FALSE	szumot	TRUE	FALSE
noun	2	TRUE	füpürt	TRUE	TRUE
verb	1	FALSE	tólt	FALSE	FALSE
verb	2	FALSE	bápog	FALSE	FALSE
verb	2	TRUE	szedíl	TRUE	FALSE
verb	3	FALSE	kutodíl	TRUE	TRUE
verb	3	TRUE	szelílek	TRUE	TRUE
noun	2	FALSE	szúmag	TRUE	FALSE
noun	2	TRUE	büfel	TRUE	FALSE
verb	2	FALSE	púgul	TRUE	TRUE
verb	2	TRUE	gütid	TRUE	FALSE
verb	3	FALSE	fólipik	TRUE	TRUE
verb	3	TRUE	rilüblül	TRUE	TRUE
noun	2	FALSE	gozol	FALSE	FALSE
noun	2	TRUE	kíbszöt	TRUE	TRUE
verb	1	FALSE	zsát	FALSE	FALSE
verb	1	TRUE	bét	FALSE	FALSE
verb	2	FALSE	mopol	TRUE	FALSE
verb	2	TRUE	műnük	TRUE	TRUE
verb	3	FALSE	pógtatún	TRUE	TRUE
verb	3	TRUE	déptüsőg	TRUE	TRUE
noun	2	TRUE	tíküg	TRUE	FALSE
verb	2	FALSE	szamít	FALSE	FALSE
verb	2	TRUE	büdíz	TRUE	TRUE
verb	3	FALSE	tólikor	TRUE	TRUE
verb	3	TRUE	lípülék	TRUE	TRUE
noun	2	TRUE	tőkelt	TRUE	FALSE
verb	1	FALSE	sot	FALSE	FALSE
verb	2	FALSE	zúkop	TRUE	TRUE
verb	2	TRUE	vőmpüz	TRUE	TRUE
verb	3	FALSE	burtirúl	TRUE	TRUE
verb	3	TRUE	jűböbük	TRUE	TRUE
noun	2	FALSE	szúzfol	TRUE	TRUE
noun	2	TRUE	strevir	TRUE	TRUE
verb	2	FALSE	sáraz	FALSE	FALSE
verb	2	TRUE	kőgüt	TRUE	FALSE
verb	3	FALSE	zuzosál	TRUE	TRUE
verb	3	TRUE	kíszöltül	TRUE	TRUE
noun	2	FALSE	dómor	TRUE	TRUE
noun	2	TRUE	műbök	TRUE	TRUE
verb	2	FALSE	pászat	FALSE	TRUE
verb	2	TRUE	szőjtül	TRUE	FALSE
verb	3	FALSE	káloríz	TRUE	TRUE
verb	3	TRUE	trőtöbrüg	TRUE	TRUE
noun	2	FALSE	bívant	TRUE	TRUE
noun	2	TRUE	kíril	TRUE	FALSE
verb	1	FALSE	táng	FALSE	FALSE
verb	2	FALSE	zsólkol	TRUE	TRUE
verb	2	TRUE	jéprük	TRUE	TRUE
verb	3	FALSE	totulol	TRUE	FALSE
verb	3	TRUE	szérevöt	TRUE	TRUE
noun	2	FALSE	bropaj	TRUE	TRUE
noun	2	TRUE	fevínt	TRUE	TRUE
verb	1	TRUE	tröt	TRUE	FALSE
verb	2	FALSE	mátlak	TRUE	TRUE
verb	2	TRUE	níkíl	TRUE	TRUE
verb	3	FALSE	vopovat	TRUE	TRUE
verb	3	TRUE	frűkürög	TRUE	TRUE
noun	2	FALSE	dutot	TRUE	FALSE
noun	2	TRUE	dűföt	TRUE	FALSE
verb	1	FALSE	szát	FALSE	FALSE
verb	2	FALSE	kalaz	FALSE	FALSE
verb	2	TRUE	rőrnög	TRUE	FALSE
verb	3	FALSE	szátílol	TRUE	TRUE
verb	3	TRUE	kőgyeplüz	TRUE	TRUE
noun	2	FALSE	vudil	TRUE	FALSE
noun	2	TRUE	vényöl	TRUE	FALSE
verb	1	FALSE	szin	FALSE	FALSE
verb	2	FALSE	kátal	FALSE	FALSE
verb	2	TRUE	szöbit	TRUE	FALSE
verb	3	FALSE	tógivog	TRUE	TRUE
verb	3	TRUE	szükömét	TRUE	TRUE
noun	2	FALSE	kábuk	FALSE	FALSE
noun	2	TRUE	pöröny	FALSE	TRUE
verb	2	FALSE	dódíg	TRUE	FALSE
verb	2	TRUE	feszíz	FALSE	FALSE
verb	3	FALSE	sivupuk	TRUE	TRUE
verb	3	TRUE	szöszívek	TRUE	TRUE
noun	2	FALSE	nójal	TRUE	FALSE
noun	2	TRUE	pűdöz	TRUE	FALSE
verb	2	FALSE	zoszul	TRUE	FALSE
verb	2	TRUE	kűgröt	TRUE	FALSE
verb	3	FALSE	kaloskil	TRUE	TRUE
verb	3	TRUE	kümímez	TRUE	TRUE
noun	2	FALSE	progat	FALSE	TRUE
noun	2	TRUE	műgön	FALSE	TRUE
verb	1	FALSE	strík	TRUE	FALSE
verb	2	FALSE	fábul	FALSE	FALSE
verb	2	TRUE	vőríl	TRUE	FALSE
verb	3	FALSE	bakakot	TRUE	TRUE
verb	3	TRUE	bödöjzöt	TRUE	TRUE
noun	2	FALSE	tuszum	TRUE	FALSE
noun	2	TRUE	tűtüm	TRUE	FALSE
verb	2	FALSE	ruvut	TRUE	FALSE
verb	2	TRUE	vépöt	TRUE	FALSE
verb	3	FALSE	kúrodul	TRUE	TRUE
verb	3	TRUE	bűzümpel	TRUE	TRUE
noun	2	FALSE	gusony	TRUE	TRUE
noun	2	TRUE	pipüng	TRUE	TRUE
verb	2	FALSE	kúnszad	TRUE	TRUE
verb	2	TRUE	jíspül	TRUE	TRUE
verb	3	FALSE	nolujór	TRUE	TRUE
verb	3	TRUE	vűrörít	TRUE	TRUE
noun	2	FALSE	kójun	TRUE	FALSE
noun	2	TRUE	rőtün	TRUE	FALSE
verb	2	FALSE	tízvut	TRUE	TRUE
verb	2	TRUE	szözil	TRUE	FALSE
verb	3	FALSE	szotaród	TRUE	TRUE
verb	3	TRUE	lilímül	TRUE	TRUE
noun	2	FALSE	szupod	TRUE	FALSE
noun	2	TRUE	fümsíny	TRUE	TRUE
verb	1	FALSE	sujt	FALSE	FALSE
verb	2	FALSE	tuszal	FALSE	FALSE
verb	2	TRUE	nűjköl	TRUE	TRUE
verb	3	FALSE	mópumold	TRUE	TRUE
verb	3	TRUE	vépütel	TRUE	TRUE
noun	2	FALSE	pulony	TRUE	TRUE
noun	2	TRUE	séglez	TRUE	TRUE
verb	2	FALSE	móndak	TRUE	FALSE
verb	2	TRUE	külük	TRUE	FALSE
verb	3	FALSE	ráramat	TRUE	TRUE
verb	3	TRUE	ríköküz	TRUE	TRUE
noun	2	FALSE	vozon	TRUE	FALSE
noun	2	TRUE	zűlep	TRUE	TRUE
verb	1	FALSE	múd	FALSE	FALSE
verb	2	FALSE	szintag	TRUE	TRUE
verb	2	TRUE	tívöt	TRUE	TRUE
verb	3	FALSE	tózogak	TRUE	TRUE
verb	3	TRUE	vötügéd	TRUE	TRUE
noun	2	FALSE	vírpot	TRUE	TRUE
noun	2	TRUE	febült	TRUE	FALSE
verb	1	TRUE	rik	FALSE	FALSE
verb	2	FALSE	szábol	FALSE	FALSE
verb	2	TRUE	bűsköt	TRUE	TRUE
verb	3	FALSE	mipumít	TRUE	TRUE
verb	3	TRUE	regremük	TRUE	TRUE
noun	2	FALSE	fászal	TRUE	FALSE
noun	2	TRUE	müvöp	TRUE	TRUE
verb	2	FALSE	momil	FALSE	FALSE
verb	2	TRUE	lükök	FALSE	FALSE
verb	3	FALSE	tufarkoz	TRUE	TRUE
verb	3	TRUE	drénevék	TRUE	TRUE
noun	2	FALSE	múkil	TRUE	FALSE
noun	2	TRUE	vőszök	TRUE	TRUE
verb	2	FALSE	bífoz	TRUE	TRUE
verb	2	TRUE	tepül	FALSE	FALSE
verb	3	FALSE	závukúl	TRUE	TRUE
verb	3	TRUE	rölüsök	TRUE	TRUE
noun	2	FALSE	bánig	FALSE	TRUE
noun	2	TRUE	kifök	TRUE	FALSE
verb	2	FALSE	kukog	TRUE	FALSE
verb	2	TRUE	velök	FALSE	FALSE
verb	3	FALSE	lujafók	TRUE	TRUE
verb	3	TRUE	kűkütlíl	TRUE	TRUE
noun	2	FALSE	gíjor	TRUE	FALSE
noun	2	TRUE	szekit	TRUE	FALSE
verb	2	FALSE	taskul	TRUE	TRUE
verb	2	TRUE	szőpün	TRUE	TRUE
verb	3	FALSE	koszidok	TRUE	TRUE
verb	3	TRUE	fölepröl	TRUE	TRUE
noun	2	FALSE	potar	TRUE	FALSE
noun	2	TRUE	vűmet	TRUE	FALSE
verb	2	FALSE	lákon	TRUE	TRUE
verb	2	TRUE	téklök	TRUE	FALSE
verb	3	FALSE	lalolór	TRUE	TRUE
verb	3	TRUE	tíríkíl	TRUE	TRUE
noun	2	FALSE	kúlíz	TRUE	FALSE
noun	2	TRUE	gügínt	TRUE	TRUE
verb	2	FALSE	dótat	TRUE	FALSE
verb	3	FALSE	porifíd	TRUE	TRUE
verb	3	TRUE	tígyöftét	TRUE	TRUE
noun	2	FALSE	bárol	FALSE	FALSE
noun	2	TRUE	dütiny	TRUE	TRUE
verb	2	FALSE	pomod	TRUE	TRUE
verb	2	TRUE	férnyel	TRUE	TRUE
verb	3	FALSE	lóvotúg	TRUE	TRUE
verb	3	TRUE	sészükel	TRUE	TRUE
noun	2	FALSE	múdat	FALSE	FALSE
noun	2	TRUE	szevülm	TRUE	TRUE
verb	2	FALSE	lóluk	FALSE	FALSE
verb	2	TRUE	liklít	TRUE	TRUE
verb	3	FALSE	zsívímal	TRUE	TRUE
verb	3	TRUE	lűkízlik	TRUE	TRUE
noun	2	FALSE	pimput	TRUE	TRUE
noun	2	TRUE	vöbög	FALSE	TRUE
verb	2	FALSE	tíkut	TRUE	FALSE
verb	2	TRUE	küpröl	TRUE	FALSE
verb	3	FALSE	bardugyut	TRUE	TRUE
verb	3	TRUE	tédíkét	TRUE	TRUE
noun	2	FALSE	rúrdan	TRUE	TRUE
noun	2	TRUE	pötölt	FALSE	TRUE
verb	2	FALSE	kólod	TRUE	TRUE
verb	2	TRUE	kűköt	TRUE	FALSE
verb	3	FALSE	múfuród	TRUE	TRUE
verb	3	TRUE	telkísöl	TRUE	TRUE
noun	2	FALSE	kákot	TRUE	FALSE
noun	2	TRUE	kédít	FALSE	FALSE
verb	1	TRUE	prűl	FALSE	FALSE
verb	2	FALSE	fukaz	FALSE	TRUE
verb	2	TRUE	szétör	TRUE	FALSE
verb	3	FALSE	szúvíról	TRUE	TRUE
verb	3	TRUE	zésígüt	TRUE	TRUE
noun	2	FALSE	fóraj	TRUE	TRUE
noun	2	TRUE	finpör	TRUE	TRUE
verb	2	FALSE	tígsul	TRUE	TRUE
verb	3	FALSE	mábuszúk	TRUE	TRUE
verb	3	TRUE	bülkütör	TRUE	TRUE
noun	2	FALSE	tagít	FALSE	FALSE
noun	2	TRUE	jöserd	TRUE	TRUE
verb	2	FALSE	prúndul	TRUE	TRUE
verb	2	TRUE	rényük	TRUE	FALSE
verb	3	FALSE	vusukúz	TRUE	TRUE
verb	3	TRUE	kegötek	TRUE	TRUE
noun	2	FALSE	pógvig	TRUE	TRUE
noun	2	TRUE	pőmeg	TRUE	FALSE
verb	2	FALSE	vútol	TRUE	FALSE
verb	2	TRUE	vízeng	TRUE	TRUE
verb	3	FALSE	magyíról	TRUE	TRUE
verb	3	TRUE	zsüvelel	TRUE	TRUE
noun	2	FALSE	kváfut	TRUE	FALSE
noun	2	TRUE	szívik	FALSE	FALSE
verb	2	FALSE	pantut	TRUE	TRUE
verb	2	TRUE	vőndit	TRUE	FALSE
verb	3	FALSE	roríszut	TRUE	TRUE
verb	3	TRUE	füpülöz	TRUE	TRUE
noun	2	FALSE	saltik	TRUE	TRUE
noun	2	TRUE	glízlik	TRUE	TRUE
verb	1	FALSE	szóz	FALSE	FALSE
verb	2	FALSE	fíjuj	TRUE	TRUE
verb	2	TRUE	zőgíl	TRUE	TRUE
verb	3	FALSE	dótipod	TRUE	TRUE
verb	3	TRUE	prüvipűl	TRUE	TRUE
noun	2	FALSE	tófar	TRUE	FALSE
noun	2	TRUE	véstet	FALSE	TRUE
verb	1	TRUE	ríd	FALSE	FALSE
verb	2	FALSE	bílkot	TRUE	TRUE
verb	2	TRUE	sindit	TRUE	TRUE
verb	3	FALSE	makumul	TRUE	TRUE
verb	3	TRUE	níjípez	TRUE	TRUE
noun	2	FALSE	szávor	TRUE	TRUE
noun	2	TRUE	fönöt	FALSE	FALSE
verb	2	FALSE	bivil	FALSE	FALSE
verb	2	TRUE	kétül	FALSE	FALSE
verb	3	FALSE	kogíkók	TRUE	TRUE
verb	3	TRUE	képödőz	TRUE	TRUE
noun	2	FALSE	púzík	FALSE	FALSE
noun	2	TRUE	kűmbeg	TRUE	TRUE
verb	2	FALSE	fapul	FALSE	FALSE
verb	2	TRUE	sétid	TRUE	FALSE
verb	3	FALSE	pónimol	TRUE	TRUE
verb	3	TRUE	güsürög	TRUE	TRUE
noun	2	FALSE	szodil	TRUE	FALSE
noun	2	TRUE	fíkült	TRUE	FALSE
verb	2	FALSE	tiszak	FALSE	FALSE
verb	2	TRUE	kíjtel	TRUE	FALSE
verb	3	FALSE	fíkupik	TRUE	TRUE
verb	3	TRUE	pündöbűk	TRUE	TRUE
noun	2	FALSE	kolim	TRUE	TRUE
noun	2	TRUE	mőfír	TRUE	FALSE
verb	1	TRUE	műg	FALSE	FALSE
verb	2	FALSE	dulol	FALSE	TRUE
verb	2	TRUE	leker	FALSE	FALSE
verb	3	FALSE	lanolut	TRUE	TRUE
verb	3	TRUE	dirmeszél	TRUE	TRUE
noun	2	FALSE	szónak	FALSE	FALSE
noun	2	TRUE	fűztög	TRUE	TRUE
verb	2	FALSE	mápat	TRUE	FALSE
verb	3	FALSE	bujdipól	TRUE	TRUE
verb	3	TRUE	rilirtyől	TRUE	TRUE
noun	2	FALSE	dulugy	TRUE	TRUE
noun	2	TRUE	köbüz	FALSE	FALSE
verb	2	FALSE	jogut	TRUE	TRUE
verb	2	TRUE	biset	TRUE	FALSE
verb	3	FALSE	marduduz	TRUE	TRUE
verb	3	TRUE	kűpöpöj	TRUE	TRUE
noun	2	FALSE	pokat	FALSE	FALSE
noun	2	TRUE	kimel	FALSE	FALSE
verb	2	FALSE	mótut	TRUE	FALSE
verb	2	TRUE	bűret	FALSE	FALSE
verb	3	FALSE	kasokól	TRUE	TRUE
verb	3	TRUE	tütümplél	TRUE	TRUE
noun	2	FALSE	túdurf	TRUE	TRUE
noun	2	TRUE	jődön	TRUE	FALSE
verb	2	FALSE	komat	FALSE	FALSE
verb	2	TRUE	spépet	FALSE	TRUE
verb	3	FALSE	tájruszal	TRUE	TRUE
verb	3	TRUE	setirzsek	TRUE	TRUE
noun	2	FALSE	bógyloz	TRUE	TRUE
noun	2	TRUE	stűpög	TRUE	TRUE
verb	2	FALSE	szuszir	TRUE	TRUE
verb	2	TRUE	szűköng	TRUE	TRUE
verb	3	FALSE	rárugrít	TRUE	TRUE
verb	3	TRUE	vervüszöl	TRUE	TRUE
noun	2	FALSE	szákat	FALSE	FALSE
noun	2	TRUE	tegöj	TRUE	TRUE
verb	2	FALSE	dafiz	TRUE	TRUE
verb	2	TRUE	fűkín	TRUE	FALSE
verb	3	FALSE	túnkokit	TRUE	TRUE
verb	3	TRUE	tűrígyik	TRUE	TRUE
noun	2	FALSE	múkurt	TRUE	FALSE
noun	2	TRUE	pípöt	TRUE	FALSE
verb	2	FALSE	tutíl	FALSE	FALSE
verb	2	TRUE	böszel	TRUE	TRUE
verb	3	FALSE	fatarkal	TRUE	TRUE
verb	3	TRUE	kepefüt	TRUE	TRUE
noun	2	FALSE	potot	FALSE	FALSE
noun	2	TRUE	rírvül	TRUE	FALSE
verb	1	FALSE	fónt	FALSE	FALSE
verb	1	TRUE	tűng	FALSE	FALSE
verb	2	FALSE	sábit	TRUE	FALSE
verb	2	TRUE	gítög	TRUE	FALSE
verb	3	FALSE	fífuszat	TRUE	TRUE
verb	3	TRUE	szűtikil	TRUE	TRUE
noun	2	FALSE	rusík	TRUE	FALSE
noun	2	TRUE	krőjöz	TRUE	TRUE
verb	2	FALSE	sonvav	TRUE	TRUE
verb	2	TRUE	tümet	FALSE	FALSE
verb	3	FALSE	szartupol	TRUE	TRUE
verb	3	TRUE	fitívek	TRUE	TRUE
noun	2	FALSE	túbrar	TRUE	FALSE
noun	2	TRUE	bébsök	TRUE	TRUE
verb	2	FALSE	porug	TRUE	FALSE
verb	2	TRUE	prötel	TRUE	FALSE
verb	3	FALSE	kúszkonyat	TRUE	TRUE
verb	3	TRUE	szérvepűk	TRUE	TRUE
noun	2	FALSE	vótany	TRUE	TRUE
noun	2	TRUE	mőpüt	TRUE	FALSE
verb	1	TRUE	tent	FALSE	FALSE
verb	2	FALSE	lónviz	TRUE	TRUE
verb	2	TRUE	tűsel	TRUE	FALSE
verb	3	FALSE	bodínkóng	TRUE	TRUE
verb	3	TRUE	segíköl	TRUE	TRUE
noun	2	FALSE	múkom	TRUE	FALSE
noun	2	TRUE	szölöl	TRUE	FALSE
verb	1	TRUE	lűg	FALSE	FALSE
verb	2	FALSE	lárol	FALSE	FALSE
verb	2	TRUE	güzel	FALSE	FALSE
verb	3	FALSE	fitazuk	TRUE	TRUE
verb	3	TRUE	dőntütík	TRUE	TRUE
noun	2	FALSE	tópít	FALSE	FALSE
noun	2	TRUE	kerel	FALSE	FALSE
verb	2	FALSE	tarul	FALSE	FALSE
verb	2	TRUE	téndek	TRUE	FALSE
verb	3	FALSE	násoszíz	TRUE	TRUE
verb	3	TRUE	szésötön	TRUE	TRUE
noun	2	FALSE	lípig	TRUE	FALSE
noun	2	TRUE	méröm	TRUE	FALSE
verb	1	TRUE	drík	TRUE	FALSE
verb	2	FALSE	mopríg	TRUE	TRUE
verb	2	TRUE	bűszönd	TRUE	TRUE
verb	3	FALSE	ligutíl	TRUE	TRUE
verb	3	TRUE	kívesöl	TRUE	TRUE
noun	2	FALSE	kokar	TRUE	FALSE
noun	2	TRUE	kölnen	TRUE	TRUE
verb	1	FALSE	rong	FALSE	FALSE
verb	2	FALSE	búszoz	TRUE	FALSE
verb	2	TRUE	septeld	TRUE	TRUE
verb	3	FALSE	sztálílog	TRUE	TRUE
verb	3	TRUE	szűföröt	TRUE	TRUE
noun	2	FALSE	vavít	FALSE	FALSE
noun	2	TRUE	gőkör	TRUE	FALSE
verb	2	FALSE	sósop	TRUE	FALSE
verb	2	TRUE	vevüt	TRUE	FALSE
verb	3	FALSE	mikokog	TRUE	TRUE
verb	3	TRUE	fönezküt	TRUE	TRUE
noun	2	FALSE	vónun	TRUE	FALSE
noun	2	TRUE	pémbet	TRUE	TRUE
verb	2	FALSE	dolur	TRUE	TRUE
verb	2	TRUE	tepez	FALSE	FALSE
verb	3	FALSE	vojtotyot	TRUE	TRUE
verb	3	TRUE	siszöröt	TRUE	TRUE
noun	2	FALSE	pókul	TRUE	FALSE
noun	2	TRUE	felil	FALSE	FALSE
verb	2	FALSE	káfíl	TRUE	FALSE
verb	2	TRUE	készük	FALSE	FALSE
verb	3	FALSE	fósarul	TRUE	TRUE
verb	3	TRUE	kőnetről	TRUE	TRUE
noun	2	FALSE	tábum	TRUE	TRUE
noun	2	TRUE	pészön	TRUE	TRUE
verb	2	FALSE	vírgung	TRUE	TRUE
verb	2	TRUE	tőtríl	TRUE	TRUE
verb	3	FALSE	szagaszál	TRUE	TRUE
verb	3	TRUE	febüföl	TRUE	TRUE
noun	2	FALSE	bojot	FALSE	FALSE
noun	2	TRUE	kőmín	TRUE	FALSE
verb	1	FALSE	nód	FALSE	FALSE
